id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG204701,Katakwi,Katakwi,katakwi-ug204701,UG204701,6,2.035,34.058
UG204702,Toroma,Toroma,toroma-ug204702,UG204702,4,1.745,34.034
