id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
UG10010401,Njeru Division,Njeru Division,njeru-division,UG10010401,0.424,33.163
UG10010402,Nyenga Division,Nyenga Division,nyenga-division,UG10010402,0.36,33.198
UG10010403,Wakisi Division,Wakisi Division,wakisi-division,UG10010403,0.485,33.054
