id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG307101,Apac Municipality,Apac Municipality,apac-municipality-ug307101,UG307101,4,1.968,32.543
UG307102,Maruzi,Maruzi,maruzi-ug307102,UG307102,4,1.931,32.422
