id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
UG41170101,Bubango,Bubango,bubango,UG41170101,0.733,30.994
UG41170102,Bwamiramira,Bwamiramira,bwamiramira,UG41170102,0.781,31.046
UG41170103,Kabasekende,Kabasekende,kabasekende,UG41170103,0.804,30.965
UG41170104,Karama,Karama,karama,UG41170104,0.688,31.099
UG41170105,Kasimbi,Kasimbi,kasimbi,UG41170105,0.936,31.094
UG41170106,Kibaale Town Council,Kibaale Town Council,kibaale-town-council,UG41170106,0.78,31.082
UG41170107,Kyebando,Kyebando,kyebando,UG41170107,0.863,31.135
UG41170108,Matale,Matale,matale,UG41170108,0.777,31.169
UG41170109,Mugarama,Mugarama,mugarama,UG41170109,0.895,31.028
UG41170110,Nyamarunda,Nyamarunda,nyamarunda,UG41170110,0.867,30.927
UG41170111,Nyamarwa,Nyamarwa,nyamarwa,UG41170111,0.701,31.214
