id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG309101,Nebbi Municipality,Nebbi Municipality,nebbi-municipality-ug309101,UG309101,3,2.477,31.085
UG309102,Padyere,Padyere,padyere-ug309102,UG309102,8,2.433,31.191
