id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG413501,Sheema,Sheema,sheema-ug413501,UG413501,11,-0.691,30.251
UG413502,Sheema Municipality,Sheema Municipality,sheema-municipality-ug413502,UG413502,4,-0.604,30.37
