id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
UG41180101,Bugambe,Bugambe,bugambe,UG41180101,1.438,31.204
UG41180102,Buhimba,Buhimba,buhimba,UG41180102,1.293,31.329
UG41180103,Buhimba Town Council,Buhimba Town Council,buhimba-town-council,UG41180103,1.341,31.319
UG41180104,Kabwoya,Kabwoya,kabwoya,UG41180104,1.333,31.005
UG41180105,Kikuube Town Council,Kikuube Town Council,kikuube-town-council,UG41180105,1.298,31.215
UG41180106,Kiziranfumbi,Kiziranfumbi,kiziranfumbi,UG41180106,1.332,31.137
UG41180107,Kyangwali,Kyangwali,kyangwali,UG41180107,1.229,30.754
