id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG412901,Kajara,Kajara,kajara-ug412901,UG412901,7,-0.831,30.13
UG412902,Ntungamo Municipality,Ntungamo Municipality,ntungamo-municipality-ug412902,UG412902,3,-0.873,30.274
UG412903,Ruhaama,Ruhaama,ruhaama-ug412903,UG412903,9,-0.893,30.448
UG412904,Rushenyi,Rushenyi,rushenyi-ug412904,UG412904,5,-1.04,30.169
