id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG308301,Erute,Erute,erute-ug308301,UG308301,9,2.332,32.95
UG308302,Lira Municipality,Lira Municipality,lira-municipality-ug308302,UG308302,4,2.249,32.897
