id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG410501,Bushenyi Municipality,Bushenyi Municipality,bushenyi-municipality-ug410501,UG410501,3,-0.54,30.176
UG410502,Igara,Igara,igara-ug410502,UG410502,11,-0.475,30.171
