id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG411001,Burahya,Burahya,burahya-ug411001,UG411001,15,0.621,30.188
UG411002,Fort Portal Municipality,Fort Portal Municipality,fort-portal-municipality-ug411002,UG411002,3,0.654,30.285
