id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG204901,Kumi,Kumi,kumi-ug204901,UG204901,6,1.456,33.878
UG204902,Kumi Municipality,Kumi Municipality,kumi-municipality-ug204902,UG204902,2,1.483,33.94
