id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG307801,Koboko,Koboko,koboko-ug307801,UG307801,6,3.533,30.985
UG307802,Koboko Municipality,Koboko Municipality,koboko-municipality-ug307802,UG307802,3,3.402,30.952
