id,name.local,name.en,name.slug,code.id,children_count.subcounty,geo.lat,geo.lon
UG101701,Bukoto,Bukoto,bukoto-ug101701,UG101701,6,-0.486,31.833
UG101702,Masaka Municipality,Masaka Municipality,masaka-municipality-ug101702,UG101702,3,-0.337,31.732
