id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
UG41080201,Birere,Birere,birere,UG41080201,-0.705,30.661
UG41080202,Isingiro Town Council,Isingiro Town Council,isingiro-town-council,UG41080202,-0.832,30.812
UG41080203,Kaberebere Town Council,Kaberebere Town Council,kaberebere-town-council,UG41080203,-0.695,30.695
UG41080204,Kabingo,Kabingo,kabingo,UG41080204,-0.716,30.871
UG41080205,Kabuyanda,Kabuyanda,kabuyanda,UG41080205,-0.92,30.585
UG41080206,Kabuyanda Town Council,Kabuyanda Town Council,kabuyanda-town-council,UG41080206,-0.957,30.62
UG41080207,Kikagate,Kikagate,kikagate,UG41080207,-0.989,30.689
UG41080208,Masha,Masha,masha,UG41080208,-0.671,30.773
UG41080209,Nyakitunda,Nyakitunda,nyakitunda,UG41080209,-0.872,30.698
UG41080210,Nyamuyanja,Nyamuyanja,nyamuyanja,UG41080210,-0.79,30.686
UG41080211,Ruborogota,Ruborogota,ruborogota,UG41080211,-1.002,30.56
